id,date,taskorder,tasknumber,taskordernumber,geomtasktime,metatasktime,totaltime,correctgeom,correctmetadata,total_correct_elements,correct_buildings_geom,correct_buildings_meta,participant,task,participant_age,task_id
709,2017-05-07 07:55:33.668305+00:00,"[4, 1, 2, 3]",2,2,333,159,492,6,2,8,"[9, 10, 11, 12, 13, 14]","[9, 13]","id: 556, experienced: True, age: 54","id: 2, title: Building geometry and metadata",54,2
464,2017-05-04 12:05:20.071040+00:00,"[4, 1, 3, 2]",3,2,68,67,135,5,3,8,"[15, 16, 17, 18, 19]","[17, 18, 20]","id: 428, experienced: True, age: 36","id: 3, title: Building geometry and metadata",36,3
465,2017-05-04 12:08:28.816603+00:00,"[4, 1, 3, 2]",2,3,79,80,159,6,2,8,"[9, 10, 11, 12, 13, 14]","[9, 12]","id: 428, experienced: True, age: 36","id: 2, title: Building geometry and metadata",36,2
811,2017-05-09 08:21:01.577451+00:00,"[4, 2, 3, 1]",3,2,69,47,116,4,4,8,"[2, 3, 4, 5]","[2, 3, 5, 6]","id: 598, experienced: True, age: 44","id: 3, title: Building geometry and metadata",44,3
276,2017-05-03 12:33:40.456952+00:00,"[4, 3, 2, 1]",3,1,67,56,123,3,5,8,"[11, 12, 14]","[9, 10, 12, 13, 14]","id: 273, experienced: True, age: 31","id: 3, title: Building geometry and metadata",31,3
618,2017-05-05 12:15:43.871048+00:00,"[4, 1, 3, 2]",3,2,73,44,117,4,4,8,"[15, 16, 17, 19]","[15, 18, 19, 20]","id: 507, experienced: True, age: 22","id: 3, title: Building geometry and metadata",22,3
617,2017-05-05 12:13:32.865368+00:00,"[4, 1, 3, 2]",1,1,68,63,131,4,4,8,"[2, 3, 5, 6]","[1, 2, 3, 4]","id: 507, experienced: True, age: 22","id: 1, title: Building geometry and metadata",22,1
287,2017-05-03 13:02:27.144708+00:00,"[4, 3, 1, 2]",1,2,96,79,175,4,4,8,"[3, 4, 5, 6]","[1, 2, 4, 5]","id: 277, experienced: True, age: 34","id: 1, title: Building geometry and metadata",34,1
213,2017-05-03 07:46:14.648972+00:00,"[4, 2, 1, 3]",1,2,106,75,181,5,3,8,"[2, 3, 4, 5, 6]","[2, 3, 4]","id: 234, experienced: True, age: 24","id: 1, title: Building geometry and metadata",24,1
603,2017-05-05 11:01:54.218172+00:00,"[4, 3, 1, 2]",2,3,166,83,249,4,4,8,"[10, 11, 12, 14]","[9, 10, 12, 13]","id: 478, experienced: True, age: 54","id: 2, title: Building geometry and metadata",54,2
809,2017-05-09 08:18:29.450277+00:00,"[4, 2, 3, 1]",2,1,67,89,156,4,4,8,"[15, 16, 17, 19]","[15, 16, 17, 19]","id: 598, experienced: True, age: 44","id: 2, title: Building geometry and metadata",44,2
593,2017-05-05 10:55:51.423639+00:00,"[4, 2, 3, 1]",1,3,75,30,105,4,4,8,"[15, 17, 18, 20]","[16, 18, 19, 20]","id: 476, experienced: True, age: 46","id: 1, title: Building geometry and metadata",46,1
589,2017-05-05 10:53:31.025975+00:00,"[4, 2, 3, 1]",3,2,76,59,135,3,5,8,"[10, 11, 12]","[9, 11, 12, 13, 14]","id: 476, experienced: True, age: 46","id: 3, title: Building geometry and metadata",46,3
585,2017-05-05 10:50:58.739084+00:00,"[4, 2, 3, 1]",2,1,126,60,186,5,3,8,"[1, 2, 3, 5, 6]","[1, 4, 5]","id: 476, experienced: True, age: 46","id: 2, title: Building geometry and metadata",46,2
315,2017-05-03 15:17:16.298134+00:00,"[4, 1, 2, 3]",2,2,90,52,142,4,4,8,"[10, 11, 12, 14]","[9, 12, 13, 14]","id: 298, experienced: True, age: 31","id: 2, title: Building geometry and metadata",31,2
333,2017-05-03 17:29:09.917252+00:00,"[4, 3, 2, 1]",3,1,157,133,290,5,3,8,"[1, 3, 4, 5, 6]","[1, 2, 4]","id: 333, experienced: True, age: 27","id: 3, title: Building geometry and metadata",27,3
563,2017-05-05 10:17:17.719209+00:00,"[4, 1, 2, 3]",2,2,23,29,52,3,5,8,"[10, 11, 12]","[9, 11, 12, 13, 14]","id: 455, experienced: True, age: 41","id: 2, title: Building geometry and metadata",41,2
347,2017-05-03 17:58:42.446365+00:00,"[4, 2, 1, 3]",3,3,150,68,218,5,3,8,"[1, 3, 4, 5, 6]","[1, 3, 4]","id: 340, experienced: True, age: 40","id: 3, title: Building geometry and metadata",40,3
747,2017-05-08 06:29:49.985667+00:00,"[4, 1, 2, 3]",3,3,52,37,89,4,4,8,"[15, 17, 18, 19]","[15, 17, 18, 20]","id: 570, experienced: True, age: 35","id: 3, title: Building geometry and metadata",35,3
743,2017-05-08 06:14:18.425255+00:00,"[4, 1, 2, 3]",1,1,79,389,468,3,5,8,"[10, 11, 12]","[10, 11, 12, 13, 14]","id: 570, experienced: True, age: 35","id: 1, title: Building geometry and metadata",35,1
537,2017-05-05 07:50:37.996845+00:00,"[4, 1, 3, 2]",2,3,125,49,174,5,3,8,"[1, 3, 4, 5, 6]","[1, 3, 4]","id: 462, experienced: True, age: 39","id: 2, title: Building geometry and metadata",39,2
535,2017-05-05 07:47:24.059484+00:00,"[4, 1, 3, 2]",3,2,81,55,136,5,3,8,"[15, 16, 17, 19, 20]","[15, 18, 20]","id: 462, experienced: True, age: 39","id: 3, title: Building geometry and metadata",39,3
804,2017-05-08 22:07:38.431468+00:00,"[4, 1, 3, 2]",3,2,42,49,91,3,5,8,"[11, 12, 14]","[9, 10, 11, 12, 13]","id: 596, experienced: True, age: 33","id: 3, title: Building geometry and metadata",33,3
237,2017-05-03 09:20:35.437170+00:00,"[4, 1, 2, 3]",2,2,160,38,198,4,4,8,"[10, 11, 12, 14]","[9, 11, 13, 14]","id: 245, experienced: True, age: 42","id: 2, title: Building geometry and metadata",42,2
801,2017-05-08 19:58:44.077850+00:00,"[4, 2, 1, 3]",3,3,106,133,239,5,4,9,"[10, 11, 12, 13, 14]","[9, 12, 13, 14]","id: 594, experienced: True, age: 50","id: 3, title: Building geometry and metadata",50,3
205,2017-05-03 07:18:41.303647+00:00,"[4, 2, 1, 3]",2,1,64,84,148,4,5,9,"[15, 16, 17, 19]","[15, 16, 18, 19, 20]","id: 230, experienced: True, age: 29","id: 2, title: Building geometry and metadata",29,2
355,2017-05-03 18:44:34.282617+00:00,"[4, 3, 2, 1]",2,2,119,42,161,5,4,9,"[15, 16, 17, 19, 20]","[15, 17, 18, 20]","id: 351, experienced: True, age: 40","id: 2, title: Building geometry and metadata",40,2
296,2017-05-03 14:01:27.578499+00:00,"[4, 2, 3, 1]",3,2,190,96,286,6,3,9,"[9, 10, 11, 12, 13, 14]","[9, 13, 14]","id: 283, experienced: True, age: 54","id: 3, title: Building geometry and metadata",54,3
807,2017-05-09 08:08:54.940680+00:00,"[4, 2, 1, 3]",2,1,208,143,351,5,4,9,"[15, 16, 17, 18, 19]","[15, 16, 18, 20]","id: 597, experienced: True, age: 34","id: 2, title: Building geometry and metadata",34,2
553,2017-05-05 09:56:27.882450+00:00,"[4, 3, 1, 2]",3,1,51,47,98,5,4,9,"[1, 3, 4, 5, 6]","[1, 2, 3, 4]","id: 471, experienced: True, age: 42","id: 3, title: Building geometry and metadata",42,3
413,2017-05-04 06:54:18.455165+00:00,"[4, 3, 1, 2]",3,1,74,66,140,6,3,9,"[15, 16, 17, 18, 19, 20]","[17, 19, 20]","id: 406, experienced: True, age: 34","id: 3, title: Building geometry and metadata",34,3
519,2017-05-05 07:11:51.130851+00:00,"[4, 3, 2, 1]",3,1,112,88,200,4,5,9,"[10, 11, 12, 13]","[9, 10, 12, 13, 14]","id: 453, experienced: True, age: 51","id: 3, title: Building geometry and metadata",51,3
381,2017-05-03 20:16:49.255207+00:00,"[4, 1, 3, 2]",3,2,69,46,115,5,4,9,"[9, 10, 11, 12, 14]","[9, 10, 13, 14]","id: 373, experienced: True, age: 36","id: 3, title: Building geometry and metadata",36,3
361,2017-05-03 19:01:14.345753+00:00,"[4, 1, 3, 2]",3,2,165,121,286,5,4,9,"[15, 16, 17, 19, 20]","[15, 16, 17, 19]","id: 355, experienced: True, age: 29","id: 3, title: Building geometry and metadata",29,3
394,2017-05-03 21:11:44.257684+00:00,"[4, 2, 1, 3]",2,1,134,86,220,4,5,9,"[10, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 374, experienced: True, age: 24","id: 2, title: Building geometry and metadata",24,2
573,2017-05-05 10:33:40.973103+00:00,"[4, 3, 2, 1]",1,3,79,167,246,4,5,9,"[10, 11, 12, 14]","[10, 11, 12, 13, 14]","id: 472, experienced: True, age: 34","id: 1, title: Building geometry and metadata",34,1
188,2017-05-02 10:49:38.043218+00:00,"[4, 3, 2, 1]",2,2,50,48,98,4,5,9,"[10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 225, experienced: True, age: 25","id: 2, title: Building geometry and metadata",25,2
409,2017-05-04 05:24:43.611541+00:00,"[4, 2, 1, 3]",2,1,118,67,185,3,6,9,"[10, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 402, experienced: True, age: 39","id: 2, title: Building geometry and metadata",39,2
570,2017-05-05 10:30:58.355734+00:00,"[4, 1, 3, 2]",2,3,83,43,126,4,5,9,"[10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 474, experienced: True, age: 45","id: 2, title: Building geometry and metadata",45,2
568,2017-05-05 10:28:24.729599+00:00,"[4, 1, 3, 2]",3,2,84,55,139,4,5,9,"[15, 16, 17, 19]","[15, 17, 18, 19, 20]","id: 474, experienced: True, age: 45","id: 3, title: Building geometry and metadata",45,3
567,2017-05-05 10:25:39.679592+00:00,"[4, 1, 3, 2]",1,1,134,98,232,5,4,9,"[2, 3, 4, 5, 6]","[1, 2, 4, 5]","id: 474, experienced: True, age: 45","id: 1, title: Building geometry and metadata",45,1
366,2017-05-03 19:12:24.973602+00:00,"[4, 3, 2, 1]",3,1,218,140,358,4,5,9,"[10, 11, 12, 13]","[9, 10, 12, 13, 14]","id: 358, experienced: True, age: 23","id: 3, title: Building geometry and metadata",23,3
565,2017-05-05 10:18:13.806053+00:00,"[4, 1, 2, 3]",3,3,26,18,44,4,5,9,"[15, 16, 19, 20]","[15, 17, 18, 19, 20]","id: 455, experienced: True, age: 41","id: 3, title: Building geometry and metadata",41,3
380,2017-05-03 20:14:39.945478+00:00,"[4, 1, 3, 2]",1,1,58,76,134,5,4,9,"[15, 16, 17, 18, 19]","[15, 18, 19, 20]","id: 373, experienced: True, age: 36","id: 1, title: Building geometry and metadata",36,1
520,2017-05-05 07:17:52.525704+00:00,"[4, 3, 2, 1]",2,2,272,69,341,5,4,9,"[15, 16, 17, 19, 20]","[15, 18, 19, 20]","id: 453, experienced: True, age: 51","id: 2, title: Building geometry and metadata",51,2
245,2017-05-03 10:16:05.917391+00:00,"[4, 3, 2, 1]",2,2,82,66,148,4,5,9,"[9, 10, 11, 12]","[9, 10, 12, 13, 14]","id: 250, experienced: True, age: 23","id: 2, title: Building geometry and metadata",23,2
384,2017-05-03 20:32:01.159165+00:00,"[4, 1, 2, 3]",1,1,189,43,232,4,5,9,"[16, 17, 18, 19]","[15, 16, 17, 18, 19]","id: 380, experienced: True, age: 38","id: 1, title: Building geometry and metadata",38,1
558,2017-05-05 10:11:11.620016+00:00,"[4, 3, 2, 1]",3,1,115,188,303,5,4,9,"[15, 16, 17, 18, 19]","[17, 18, 19, 20]","id: 472, experienced: True, age: 34","id: 3, title: Building geometry and metadata",34,3
706,2017-05-06 19:06:30.586769+00:00,"[4, 2, 1, 3]",2,1,138,98,236,5,4,9,"[10, 11, 12, 13, 14]","[9, 10, 13, 14]","id: 554, experienced: True, age: 35","id: 2, title: Building geometry and metadata",35,2
504,2017-05-05 04:38:00.083884+00:00,"[4, 1, 2, 3]",2,2,102,83,185,6,3,9,"[15, 16, 17, 18, 19, 20]","[15, 16, 20]","id: 450, experienced: True, age: 23","id: 2, title: Building geometry and metadata",23,2
497,2017-05-04 20:22:08.921739+00:00,"[4, 1, 2, 3]",3,3,63,74,137,4,5,9,"[10, 11, 12, 14]","[9, 10, 12, 13, 14]","id: 447, experienced: True, age: 23","id: 3, title: Building geometry and metadata",23,3
491,2017-05-04 16:18:06.543575+00:00,"[4, 2, 1, 3]",3,3,175,40,215,5,4,9,"[15, 16, 17, 19, 20]","[15, 16, 17, 19]","id: 443, experienced: True, age: 56","id: 3, title: Building geometry and metadata",56,3
510,2017-05-05 06:35:21.589073+00:00,"[4, 2, 3, 1]",2,1,105,115,220,5,4,9,"[10, 11, 12, 13, 14]","[9, 10, 13, 14]","id: 451, experienced: True, age: 43","id: 2, title: Building geometry and metadata",43,2
489,2017-05-04 16:10:29.218311+00:00,"[4, 2, 1, 3]",2,1,118,73,191,5,4,9,"[9, 10, 11, 12, 14]","[10, 11, 12, 14]","id: 443, experienced: True, age: 56","id: 2, title: Building geometry and metadata",56,2
490,2017-05-04 16:14:15.061652+00:00,"[4, 2, 1, 3]",1,2,129,61,190,5,4,9,"[2, 3, 4, 5, 6]","[2, 3, 5, 6]","id: 443, experienced: True, age: 56","id: 1, title: Building geometry and metadata",56,1
439,2017-05-04 09:54:22.384767+00:00,"[4, 2, 1, 3]",2,1,127,73,200,5,4,9,"[9, 10, 11, 12, 14]","[9, 11, 13, 14]","id: 419, experienced: True, age: 23","id: 2, title: Building geometry and metadata",23,2
661,2017-05-05 18:11:50.799770+00:00,"[4, 1, 3, 2]",2,3,163,101,264,6,3,9,"[1, 2, 3, 4, 5, 6]","[1, 3, 4]","id: 534, experienced: True, age: 36","id: 2, title: Building geometry and metadata",36,2
346,2017-05-03 17:58:07.767884+00:00,"[4, 3, 1, 2]",2,3,146,163,309,5,4,9,"[2, 3, 4, 5, 6]","[1, 4, 5, 6]","id: 341, experienced: True, age: 47","id: 2, title: Building geometry and metadata",47,2
659,2017-05-05 18:02:08.657868+00:00,"[4, 1, 3, 2]",1,1,126,86,212,5,4,9,"[9, 10, 11, 12, 14]","[9, 10, 13, 14]","id: 534, experienced: True, age: 36","id: 1, title: Building geometry and metadata",36,1
512,2017-05-05 06:38:35.541600+00:00,"[4, 2, 3, 1]",3,2,110,58,168,5,4,9,"[15, 16, 17, 18, 19]","[15, 17, 18, 19]","id: 451, experienced: True, age: 43","id: 3, title: Building geometry and metadata",43,3
226,2017-05-03 08:09:20.505780+00:00,"[4, 2, 3, 1]",1,3,123,56,179,5,4,9,"[15, 16, 17, 18, 19]","[15, 18, 19, 20]","id: 236, experienced: True, age: 25","id: 1, title: Building geometry and metadata",25,1
515,2017-05-05 06:43:27.639834+00:00,"[4, 3, 2, 1]",3,1,104,61,165,4,5,9,"[15, 16, 17, 19]","[15, 17, 18, 19, 20]","id: 454, experienced: True, age: 40","id: 3, title: Building geometry and metadata",40,3
516,2017-05-05 06:46:14.099573+00:00,"[4, 3, 2, 1]",2,2,71,58,129,6,3,9,"[1, 2, 3, 4, 5, 6]","[1, 4, 6]","id: 454, experienced: True, age: 40","id: 2, title: Building geometry and metadata",40,2
799,2017-05-08 19:51:01.674382+00:00,"[4, 2, 1, 3]",2,1,92,125,217,5,4,9,"[15, 16, 17, 18, 19]","[15, 17, 18, 20]","id: 594, experienced: True, age: 50","id: 2, title: Building geometry and metadata",50,2
530,2017-05-05 07:41:28.320348+00:00,"[4, 3, 2, 1]",3,1,122,134,256,5,4,9,"[10, 11, 12, 13, 14]","[9, 10, 13, 14]","id: 460, experienced: True, age: 36","id: 3, title: Building geometry and metadata",36,3
803,2017-05-08 22:05:51.272591+00:00,"[4, 1, 3, 2]",1,1,46,33,79,3,6,9,"[17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 596, experienced: True, age: 33","id: 1, title: Building geometry and metadata",33,1
286,2017-05-03 13:00:20.031876+00:00,"[4, 1, 3, 2]",2,3,60,45,105,3,6,9,"[10, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 275, experienced: True, age: 24","id: 2, title: Building geometry and metadata",24,2
554,2017-05-05 09:58:51.902544+00:00,"[4, 3, 1, 2]",1,2,60,47,107,5,4,9,"[15, 16, 17, 19, 20]","[17, 18, 19, 20]","id: 471, experienced: True, age: 42","id: 1, title: Building geometry and metadata",42,1
288,2017-05-03 13:04:30.925160+00:00,"[4, 3, 1, 2]",2,3,74,31,105,5,4,9,"[15, 16, 17, 19, 20]","[15, 17, 19, 20]","id: 277, experienced: True, age: 34","id: 2, title: Building geometry and metadata",34,2
813,2017-05-09 08:24:53.189354+00:00,"[4, 2, 3, 1]",1,3,98,91,189,5,5,10,"[10, 11, 12, 13, 14]","[10, 11, 12, 13, 14]","id: 598, experienced: True, age: 44","id: 1, title: Building geometry and metadata",44,1
181,2017-05-02 10:28:53.756582+00:00,"[4, 1, 3, 2]",3,2,47,46,93,4,6,10,"[10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 221, experienced: True, age: 23","id: 3, title: Building geometry and metadata",23,3
158,2017-05-02 09:13:21.493731+00:00,"[4, 1, 3, 2]",1,1,89,77,166,4,6,10,"[15, 16, 17, 19]","[15, 16, 17, 18, 19, 20]","id: 208, experienced: True, age: 25","id: 1, title: Building geometry and metadata",25,1
159,2017-05-02 09:15:20.465753+00:00,"[4, 1, 3, 2]",3,2,67,36,103,4,6,10,"[10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 208, experienced: True, age: 25","id: 3, title: Building geometry and metadata",25,3
208,2017-05-03 07:21:04.123694+00:00,"[4, 2, 1, 3]",1,2,66,44,110,4,6,10,"[10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 230, experienced: True, age: 29","id: 1, title: Building geometry and metadata",29,1
215,2017-05-03 07:49:31.934750+00:00,"[4, 2, 1, 3]",3,3,124,61,185,6,4,10,"[15, 16, 17, 18, 19, 20]","[16, 18, 19, 20]","id: 234, experienced: True, age: 24","id: 3, title: Building geometry and metadata",24,3
219,2017-05-03 07:57:21.551473+00:00,"[4, 3, 2, 1]",3,1,86,93,179,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5]","id: 238, experienced: True, age: 32","id: 3, title: Building geometry and metadata",32,3
225,2017-05-03 08:05:36.784417+00:00,"[4, 2, 3, 1]",3,2,120,97,217,6,4,10,"[9, 10, 11, 12, 13, 14]","[9, 10, 11, 13]","id: 236, experienced: True, age: 25","id: 3, title: Building geometry and metadata",25,3
235,2017-05-03 09:16:54.589291+00:00,"[4, 1, 2, 3]",1,1,104,68,172,5,5,10,"[15, 16, 18, 19, 20]","[15, 17, 18, 19, 20]","id: 245, experienced: True, age: 42","id: 1, title: Building geometry and metadata",42,1
244,2017-05-03 10:13:16.286662+00:00,"[4, 3, 2, 1]",3,1,128,92,220,4,6,10,"[1, 2, 5, 6]","[1, 2, 3, 4, 5, 6]","id: 250, experienced: True, age: 23","id: 3, title: Building geometry and metadata",23,3
249,2017-05-03 10:28:10.886245+00:00,"[4, 3, 1, 2]",3,1,90,112,202,5,5,10,"[1, 2, 3, 5, 6]","[1, 2, 3, 4, 5]","id: 249, experienced: True, age: 23","id: 3, title: Building geometry and metadata",23,3
254,2017-05-03 10:43:48.649877+00:00,"[4, 3, 1, 2]",2,3,96,42,138,5,5,10,"[10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 249, experienced: True, age: 23","id: 2, title: Building geometry and metadata",23,2
270,2017-05-03 11:39:25.941442+00:00,"[4, 3, 1, 2]",1,2,92,66,158,5,5,10,"[15, 16, 17, 19, 20]","[15, 16, 18, 19, 20]","id: 265, experienced: True, age: 49","id: 1, title: Building geometry and metadata",49,1
277,2017-05-03 12:35:35.674686+00:00,"[4, 3, 2, 1]",2,2,66,31,97,5,5,10,"[15, 16, 17, 18, 19]","[15, 17, 18, 19, 20]","id: 273, experienced: True, age: 31","id: 2, title: Building geometry and metadata",31,2
285,2017-05-03 12:58:56.018468+00:00,"[4, 3, 1, 2]",3,1,123,74,197,5,5,10,"[10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 277, experienced: True, age: 34","id: 3, title: Building geometry and metadata",34,3
292,2017-05-03 13:56:16.154718+00:00,"[4, 2, 3, 1]",2,1,163,188,351,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 19]","id: 283, experienced: True, age: 54","id: 2, title: Building geometry and metadata",54,2
293,2017-05-03 13:57:22.967173+00:00,"[4, 3, 1, 2]",3,1,120,98,218,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5]","id: 284, experienced: True, age: 45","id: 3, title: Building geometry and metadata",45,3
297,2017-05-03 14:02:42.419175+00:00,"[4, 3, 1, 2]",2,3,103,29,132,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 20]","id: 284, experienced: True, age: 45","id: 2, title: Building geometry and metadata",45,2
298,2017-05-03 14:05:25.302247+00:00,"[4, 2, 3, 1]",1,3,146,49,195,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 2, 3, 4]","id: 283, experienced: True, age: 54","id: 1, title: Building geometry and metadata",54,1
350,2017-05-03 18:34:47.689346+00:00,"[4, 3, 2, 1]",3,1,46,66,112,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 16, 18, 20]","id: 350, experienced: True, age: 34","id: 3, title: Building geometry and metadata",34,3
352,2017-05-03 18:36:50.114609+00:00,"[4, 3, 2, 1]",2,2,65,38,103,4,6,10,"[9, 10, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 350, experienced: True, age: 34","id: 2, title: Building geometry and metadata",34,2
354,2017-05-03 18:41:25.739729+00:00,"[4, 3, 2, 1]",3,1,224,75,299,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 3, 4, 5]","id: 351, experienced: True, age: 40","id: 3, title: Building geometry and metadata",40,3
365,2017-05-03 19:09:33.969990+00:00,"[4, 1, 2, 3]",1,1,92,72,164,4,6,10,"[10, 12, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 359, experienced: True, age: 44","id: 1, title: Building geometry and metadata",44,1
368,2017-05-03 19:19:36.121850+00:00,"[4, 3, 2, 1]",1,3,132,52,184,5,5,10,"[15, 16, 17, 18, 19]","[16, 17, 18, 19, 20]","id: 358, experienced: True, age: 23","id: 1, title: Building geometry and metadata",23,1
377,2017-05-03 19:53:17.985065+00:00,"[4, 1, 2, 3]",3,3,81,26,107,4,6,10,"[10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 368, experienced: True, age: 26","id: 3, title: Building geometry and metadata",26,3
382,2017-05-03 20:19:02.342805+00:00,"[4, 1, 3, 2]",2,3,58,58,116,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 2, 4, 5]","id: 373, experienced: True, age: 36","id: 2, title: Building geometry and metadata",36,2
385,2017-05-03 20:36:14.128839+00:00,"[4, 1, 2, 3]",2,2,151,78,229,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 2, 4, 6]","id: 380, experienced: True, age: 38","id: 2, title: Building geometry and metadata",38,2
392,2017-05-03 21:10:23.597258+00:00,"[4, 3, 2, 1]",1,3,37,31,68,4,6,10,"[15, 16, 17, 19]","[15, 16, 17, 18, 19, 20]","id: 308, experienced: True, age: 24","id: 1, title: Building geometry and metadata",24,1
397,2017-05-03 21:15:13.494294+00:00,"[4, 2, 1, 3]",1,2,56,68,124,5,5,10,"[15, 16, 17, 18, 19]","[15, 17, 18, 19, 20]","id: 374, experienced: True, age: 24","id: 1, title: Building geometry and metadata",24,1
414,2017-05-04 06:57:21.824464+00:00,"[4, 3, 1, 2]",1,2,95,52,147,4,6,10,"[9, 10, 13, 14]","[9, 10, 11, 12, 13, 14]","id: 406, experienced: True, age: 34","id: 1, title: Building geometry and metadata",34,1
422,2017-05-04 07:23:24.403223+00:00,"[4, 1, 2, 3]",2,2,87,34,121,5,5,10,"[15, 16, 17, 18, 19]","[15, 17, 18, 19, 20]","id: 408, experienced: True, age: 37","id: 2, title: Building geometry and metadata",37,2
463,2017-05-04 12:03:06.379323+00:00,"[4, 1, 2, 3]",3,3,92,53,145,5,5,10,"[9, 10, 11, 12, 14]","[9, 10, 11, 12, 14]","id: 427, experienced: True, age: 22","id: 3, title: Building geometry and metadata",22,3
476,2017-05-04 13:44:41.570947+00:00,"[4, 3, 2, 1]",3,1,104,94,198,4,6,10,"[15, 17, 18, 19]","[15, 16, 17, 18, 19, 20]","id: 436, experienced: True, age: 22","id: 3, title: Building geometry and metadata",22,3
477,2017-05-04 13:47:26.355367+00:00,"[4, 3, 2, 1]",2,2,87,36,123,4,6,10,"[9, 10, 11, 12]","[9, 10, 11, 12, 13, 14]","id: 436, experienced: True, age: 22","id: 2, title: Building geometry and metadata",22,2
483,2017-05-04 15:32:42.168928+00:00,"[4, 1, 2, 3]",3,3,56,65,121,5,5,10,"[15, 16, 17, 18, 19]","[15, 16, 17, 19, 20]","id: 441, experienced: True, age: 22","id: 3, title: Building geometry and metadata",22,3
501,2017-05-04 21:52:51.797734+00:00,"[4, 2, 3, 1]",1,3,54,48,102,5,5,10,"[15, 16, 17, 18, 19]","[15, 17, 18, 19, 20]","id: 448, experienced: True, age: 22","id: 1, title: Building geometry and metadata",22,1
503,2017-05-05 04:34:25.298688+00:00,"[4, 1, 2, 3]",1,1,79,135,214,5,5,10,"[1, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 450, experienced: True, age: 23","id: 1, title: Building geometry and metadata",23,1
508,2017-05-05 06:31:05.824291+00:00,"[4, 3, 1, 2]",3,1,75,79,154,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 17, 18, 20]","id: 452, experienced: True, age: 38","id: 3, title: Building geometry and metadata",38,3
509,2017-05-05 06:33:35.491302+00:00,"[4, 3, 1, 2]",1,2,53,64,117,6,4,10,"[1, 2, 3, 4, 5, 6]","[1, 2, 4, 5]","id: 452, experienced: True, age: 38","id: 1, title: Building geometry and metadata",38,1
517,2017-05-05 06:48:22.965911+00:00,"[4, 3, 2, 1]",1,3,63,30,93,4,6,10,"[10, 11, 12, 14]","[9, 10, 11, 12, 13, 14]","id: 454, experienced: True, age: 40","id: 1, title: Building geometry and metadata",40,1
529,2017-05-05 07:40:01.173398+00:00,"[4, 1, 2, 3]",1,1,540,115,655,5,5,10,"[2, 3, 4, 5, 6]","[1, 2, 3, 4, 5]","id: 456, experienced: True, age: 42","id: 1, title: Building geometry and metadata",42,1
532,2017-05-05 07:44:49.156969+00:00,"[4, 1, 3, 2]",1,1,148,120,268,5,5,10,"[9, 10, 11, 12, 13]","[9, 10, 12, 13, 14]","id: 462, experienced: True, age: 39","id: 1, title: Building geometry and metadata",39,1
540,2017-05-05 08:06:40.134287+00:00,"[4, 3, 1, 2]",3,1,116,158,274,5,5,10,"[10, 11, 12, 13, 14]","[9, 10, 12, 13, 14]","id: 465, experienced: True, age: 44","id: 3, title: Building geometry and metadata",44,3
548,2017-05-05 08:28:03.608795+00:00,"[4, 3, 2, 1]",3,1,224,528,752,6,4,10,"[9, 10, 11, 12, 13, 14]","[9, 12, 13, 14]","id: 466, experienced: True, age: 52","id: 3, title: Building geometry and metadata",52,3
549,2017-05-05 08:36:31.371485+00:00,"[4, 3, 2, 1]",2,2,180,236,416,6,4,10,"[15, 16, 17, 18, 19, 20]","[15, 18, 19, 20]","id: 466, experienced: True, age: 52","id: 2, title: Building geometry and metadata",52,2
555,2017-05-05 10:00:29.451699+00:00,"[4, 3, 1, 2]",2,3,55,24,79,6,4,10,"[9, 10, 11, 12, 13, 14]","[9, 10, 12, 13]","id: 471, experienced: True, age: 42","id: 2, title: Building geometry and metadata",42,2
586,2017-05-05 10:51:27.798926+00:00,"[4, 3, 1, 2]",3,1,417,241,658,5,5,10,"[1, 2, 3, 5, 6]","[1, 2, 3, 4, 5]","id: 478, experienced: True, age: 54","id: 3, title: Building geometry and metadata",54,3
